,period_x,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName_x,generatorid,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,county,nameplate-capacity-mw,net-summer-capacity-mw,net-winter-capacity-mw,operating-year-month,unit,nameplate-capacity-mw-units,net-summer-capacity-mw-units,net-winter-capacity-mw-units,weather_zone,period_y,plantCode,plantName_y,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption-btu,generation,total-consumption-btu-units,generation-units,heatRate
1105,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65580,Villa Cavasos,VC2,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Cameron,.6,.5,.6,2013-08,,MW,MW,MW,SOUTH,2022,65580,Villa Cavasos,ALL,Total,TX,Texas,ALL,4161,448,MMBtu,megawatthours,9.287946428571429
1106,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,21535,STP Nuclear Operating Co,6251,South Texas Project,1,Nuclear,NUC,Nuclear,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Matagorda,1354.3,1300,1340,1988-08,,MW,MW,MW,COAST,2022,6251,South Texas Project,ALL,Total,TX,Texas,ALL,229018958.45,21919885,MMBtu,megawatthours,10.44799999863138
1107,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,21535,STP Nuclear Operating Co,6251,South Texas Project,2,Nuclear,NUC,Nuclear,ST,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Matagorda,1354.3,1280,1320,1989-06,,MW,MW,MW,COAST,2022,6251,South Texas Project,ALL,Total,TX,Texas,ALL,229018958.45,21919885,MMBtu,megawatthours,10.44799999863138
1108,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18611,Tenaska Frontier Partners Ltd,55062,Tenaska Frontier Generation Station,GTG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Grimes,183.2,155,177,2000-05,STG1,MW,MW,MW,EAST,2022,55062,Tenaska Frontier Generation Station,ALL,Total,TX,Texas,ALL,31468065,4312873,MMBtu,megawatthours,7.296311530620076
1109,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18611,Tenaska Frontier Partners Ltd,55062,Tenaska Frontier Generation Station,GTG2,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Grimes,183.2,155,177,2000-05,STG1,MW,MW,MW,EAST,2022,55062,Tenaska Frontier Generation Station,ALL,Total,TX,Texas,ALL,31468065,4312873,MMBtu,megawatthours,7.296311530620076
1110,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18611,Tenaska Frontier Partners Ltd,55062,Tenaska Frontier Generation Station,GTG3,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Grimes,183.2,155,177,2000-05,STG1,MW,MW,MW,EAST,2022,55062,Tenaska Frontier Generation Station,ALL,Total,TX,Texas,ALL,31468065,4312873,MMBtu,megawatthours,7.296311530620076
1111,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18611,Tenaska Frontier Partners Ltd,55062,Tenaska Frontier Generation Station,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Grimes,390.1,395,395,2000-05,STG1,MW,MW,MW,EAST,2022,55062,Tenaska Frontier Generation Station,ALL,Total,TX,Texas,ALL,31468065,4312873,MMBtu,megawatthours,7.296311530620076
1112,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18518,Tenaska Gateway Partners Ltd,55132,Tenaska Gateway Generating Station,GTG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Rusk,183.2,146,167,2001-07,STG1,MW,MW,MW,EAST,2022,55132,Tenaska Gateway Generating Station,ALL,Total,TX,Texas,ALL,29339617,3950403,MMBtu,megawatthours,7.426993397888772
1113,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18518,Tenaska Gateway Partners Ltd,55132,Tenaska Gateway Generating Station,GTG2,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Rusk,183.2,148,169,2001-07,STG1,MW,MW,MW,EAST,2022,55132,Tenaska Gateway Generating Station,ALL,Total,TX,Texas,ALL,29339617,3950403,MMBtu,megawatthours,7.426993397888772
1114,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18518,Tenaska Gateway Partners Ltd,55132,Tenaska Gateway Generating Station,GTG3,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Rusk,183.2,146,167,2001-07,STG1,MW,MW,MW,EAST,2022,55132,Tenaska Gateway Generating Station,ALL,Total,TX,Texas,ALL,29339617,3950403,MMBtu,megawatthours,7.426993397888772
1115,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66561,BUC00040,B0402,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Fort Bend,.4,.4,.4,2017-07,B040,MW,MW,MW,COAST,2022,66561,BUC00040,ALL,Total,TX,Texas,ALL,3647,207,MMBtu,megawatthours,17.618357487922705
1116,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66561,BUC00040,B0403,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Fort Bend,.4,.4,.4,2017-07,B040,MW,MW,MW,COAST,2022,66561,BUC00040,ALL,Total,TX,Texas,ALL,3647,207,MMBtu,megawatthours,17.618357487922705
1117,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66561,BUC00040,B0404,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Fort Bend,.4,.4,.4,2017-07,B040,MW,MW,MW,COAST,2022,66561,BUC00040,ALL,Total,TX,Texas,ALL,3647,207,MMBtu,megawatthours,17.618357487922705
1118,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65261,HEB00020,H0201,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2018-02,,MW,MW,MW,COAST,2022,65261,HEB00020,ALL,Total,TX,Texas,ALL,3775,243,MMBtu,megawatthours,15.534979423868313
1119,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65261,HEB00020,H0202,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2018-02,,MW,MW,MW,COAST,2022,65261,HEB00020,ALL,Total,TX,Texas,ALL,3775,243,MMBtu,megawatthours,15.534979423868313
1120,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65261,HEB00020,H0203,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2018-02,,MW,MW,MW,COAST,2022,65261,HEB00020,ALL,Total,TX,Texas,ALL,3775,243,MMBtu,megawatthours,15.534979423868313
1121,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65262,HEB00028,H0281,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Galveston,.4,.4,.4,2017-06,,MW,MW,MW,COAST,2022,65262,HEB00028,ALL,Total,TX,Texas,ALL,4401,311,MMBtu,megawatthours,14.15112540192926
1122,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65262,HEB00028,H0282,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Galveston,.4,.4,.4,2017-06,,MW,MW,MW,COAST,2022,65262,HEB00028,ALL,Total,TX,Texas,ALL,4401,311,MMBtu,megawatthours,14.15112540192926
1123,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65262,HEB00028,H0283,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Galveston,.4,.4,.4,2017-06,,MW,MW,MW,COAST,2022,65262,HEB00028,ALL,Total,TX,Texas,ALL,4401,311,MMBtu,megawatthours,14.15112540192926
1124,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65263,HEB00038,H0381,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Hidalgo,.4,.4,.4,2018-04,,MW,MW,MW,SOUTH,2022,65263,HEB00038,ALL,Total,TX,Texas,ALL,3828,266,MMBtu,megawatthours,14.390977443609023
1125,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65263,HEB00038,H0382,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Hidalgo,.4,.4,.4,2018-04,,MW,MW,MW,SOUTH,2022,65263,HEB00038,ALL,Total,TX,Texas,ALL,3828,266,MMBtu,megawatthours,14.390977443609023
1126,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65580,Villa Cavasos,VC3,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Cameron,.6,.5,.6,2013-08,,MW,MW,MW,SOUTH,2022,65580,Villa Cavasos,ALL,Total,TX,Texas,ALL,4161,448,MMBtu,megawatthours,9.287946428571429
1127,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65580,Villa Cavasos,VC4,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Cameron,.6,.5,.6,2013-08,,MW,MW,MW,SOUTH,2022,65580,Villa Cavasos,ALL,Total,TX,Texas,ALL,4161,448,MMBtu,megawatthours,9.287946428571429
1128,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65580,Villa Cavasos,VC5,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Cameron,.6,.5,.6,2013-08,,MW,MW,MW,SOUTH,2022,65580,Villa Cavasos,ALL,Total,TX,Texas,ALL,4161,448,MMBtu,megawatthours,9.287946428571429
1129,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64812,"Power Depot Group A, LLC",65580,Villa Cavasos,VC6,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Cameron,.6,.5,.6,2013-08,,MW,MW,MW,SOUTH,2022,65580,Villa Cavasos,ALL,Total,TX,Texas,ALL,4161,448,MMBtu,megawatthours,9.287946428571429
1130,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",58596,"Grandview Wind Farm, LLC",GRVWI,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Carson,211.2,211.2,211.2,2014-12,,MW,MW,MW,NORTH,2022,58596,"Grandview Wind Farm, LLC",ALL,Total,TX,Texas,ALL,3098874,908228,MMBtu,megawatthours,3.4120000704668874
1131,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56984,Inadale Wind Farm LLC Hybrid,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nolan,197,197,197,2009-09,,MW,MW,MW,WEST,2022,56984,Inadale Wind Farm LLC Hybrid,ALL,Total,TX,Texas,ALL,1496993,437456,MMBtu,megawatthours,3.4220424454116527
1132,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56984,Inadale Wind Farm LLC Hybrid,INABT,Batteries,MWH,Electricity used for energy storage,BA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nolan,9.9,9.9,9.9,2018-01,,MW,MW,MW,WEST,2022,56984,Inadale Wind Farm LLC Hybrid,ALL,Total,TX,Texas,ALL,1496993,437456,MMBtu,megawatthours,3.4220424454116527
1133,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",57802,Magic Valley Wind Farm I LLC,MV1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Willacy,203,203,203,2012-09,,MW,MW,MW,SOUTH,2022,57802,Magic Valley Wind Farm I LLC,ALL,Total,TX,Texas,ALL,1847359,541430,MMBtu,megawatthours,3.4119997044862678
1134,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56920,Panther Creek Wind Farm I,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Howard,142.5,142.5,142.5,2008-07,,MW,MW,MW,FAR WEST,2022,56920,Panther Creek Wind Farm I,ALL,Total,TX,Texas,ALL,1818394,532941,MMBtu,megawatthours,3.411998701544824
1135,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56921,Panther Creek Wind Farm II,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Glasscock,115.5,115.5,115.5,2008-12,,MW,MW,MW,FAR WEST,2022,56921,Panther Creek Wind Farm II,ALL,Total,TX,Texas,ALL,1435552,420736,MMBtu,megawatthours,3.41200182537268
1136,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56979,Panther Creek Wind Farm Three,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Sterling,215.5,231.5,231.5,2009-08,,MW,MW,MW,WEST,2022,56979,Panther Creek Wind Farm Three,ALL,Total,TX,Texas,ALL,2487664,729093,MMBtu,megawatthours,3.4119981950176452
1137,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56983,Papalote Creek I LLC,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,San Patricio,180,180,180,2009-09,,MW,MW,MW,SOUTH,2022,56983,Papalote Creek I LLC,ALL,Total,TX,Texas,ALL,1712274,501839,MMBtu,megawatthours,3.411998668895801
1138,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",57212,Papalote Creek II LLC,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,San Patricio,200.1,200.1,200.1,2010-12,,MW,MW,MW,SOUTH,2022,57212,Papalote Creek II LLC,ALL,Total,TX,Texas,ALL,1876171,549874,MMBtu,megawatthours,3.4120016585617794
1139,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",62417,Peyton Creek Wind Farm LLC,WT1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Matagorda,151.2,151.2,151.2,2020-06,,MW,MW,MW,COAST,2022,62417,Peyton Creek Wind Farm LLC,ALL,Total,TX,Texas,ALL,1392460,408107,MMBtu,megawatthours,3.4119973438338476
1140,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56981,Pyron Wind Farm LLC Hybrid,1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Fisher,249,249,249,2009-02,,MW,MW,MW,WEST,2022,56981,Pyron Wind Farm LLC Hybrid,ALL,Total,TX,Texas,ALL,2127998,622700,MMBtu,megawatthours,3.417372731652481
1141,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,18518,Tenaska Gateway Partners Ltd,55132,Tenaska Gateway Generating Station,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Rusk,390,405,405,2001-07,STG1,MW,MW,MW,EAST,2022,55132,Tenaska Gateway Generating Station,ALL,Total,TX,Texas,ALL,29339617,3950403,MMBtu,megawatthours,7.426993397888772
1142,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65263,HEB00038,H0383,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Hidalgo,.4,.4,.4,2018-04,,MW,MW,MW,SOUTH,2022,65263,HEB00038,ALL,Total,TX,Texas,ALL,3828,266,MMBtu,megawatthours,14.390977443609023
1143,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65264,HEB00054,H0541,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2018-07,,MW,MW,MW,COAST,2022,65264,HEB00054,ALL,Total,TX,Texas,ALL,3227,217,MMBtu,megawatthours,14.870967741935484
1144,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65264,HEB00054,H0542,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2018-07,,MW,MW,MW,COAST,2022,65264,HEB00054,ALL,Total,TX,Texas,ALL,3227,217,MMBtu,megawatthours,14.870967741935484
1145,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65264,HEB00054,H0543,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2018-07,,MW,MW,MW,COAST,2022,65264,HEB00054,ALL,Total,TX,Texas,ALL,3227,217,MMBtu,megawatthours,14.870967741935484
1146,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65265,HEB00057,H0571,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nueces,.4,.4,.4,2017-10,,MW,MW,MW,SOUTH,2022,65265,HEB00057,ALL,Total,TX,Texas,ALL,4243,300,MMBtu,megawatthours,14.143333333333333
1147,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65265,HEB00057,H0572,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nueces,.4,.4,.4,2017-10,,MW,MW,MW,SOUTH,2022,65265,HEB00057,ALL,Total,TX,Texas,ALL,4243,300,MMBtu,megawatthours,14.143333333333333
1148,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65265,HEB00057,H0573,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nueces,.4,.4,.4,2017-10,,MW,MW,MW,SOUTH,2022,65265,HEB00057,ALL,Total,TX,Texas,ALL,4243,300,MMBtu,megawatthours,14.143333333333333
1149,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66549,HEB00063,H0631,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,.4,.4,.4,2017-06,H063,MW,MW,MW,COAST,2022,66549,HEB00063,ALL,Total,TX,Texas,ALL,5611,390,MMBtu,megawatthours,14.387179487179488
1150,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66549,HEB00063,H0632,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,.4,.4,.4,2017-06,H063,MW,MW,MW,COAST,2022,66549,HEB00063,ALL,Total,TX,Texas,ALL,5611,390,MMBtu,megawatthours,14.387179487179488
1151,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66549,HEB00063,H0633,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,.4,.4,.4,2017-06,H063,MW,MW,MW,COAST,2022,66549,HEB00063,ALL,Total,TX,Texas,ALL,5611,390,MMBtu,megawatthours,14.387179487179488
1152,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66549,HEB00063,H0634,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Brazoria,.4,.4,.4,2017-06,H063,MW,MW,MW,COAST,2022,66549,HEB00063,ALL,Total,TX,Texas,ALL,5611,390,MMBtu,megawatthours,14.387179487179488
1153,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66550,HEB00069,H0691,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nueces,.4,.4,.4,2017-11,H069,MW,MW,MW,SOUTH,2022,66550,HEB00069,ALL,Total,TX,Texas,ALL,5599,395,MMBtu,megawatthours,14.174683544303797
1154,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66550,HEB00069,H0692,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nueces,.4,.4,.4,2017-11,H069,MW,MW,MW,SOUTH,2022,66550,HEB00069,ALL,Total,TX,Texas,ALL,5599,395,MMBtu,megawatthours,14.174683544303797
1155,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66550,HEB00069,H0693,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nueces,.4,.4,.4,2017-11,H069,MW,MW,MW,SOUTH,2022,66550,HEB00069,ALL,Total,TX,Texas,ALL,5599,395,MMBtu,megawatthours,14.174683544303797
1156,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",66550,HEB00069,H0694,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nueces,.4,.4,.4,2017-11,H069,MW,MW,MW,SOUTH,2022,66550,HEB00069,ALL,Total,TX,Texas,ALL,5599,395,MMBtu,megawatthours,14.174683544303797
1157,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64449,"Texas Microgrid, LLC",65266,HEB00070,H0701,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Taylor,.4,.4,.4,2018-12,,MW,MW,MW,WEST,2022,65266,HEB00070,ALL,Total,TX,Texas,ALL,3910,277,MMBtu,megawatthours,14.115523465703971
1158,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56981,Pyron Wind Farm LLC Hybrid,PYRBT,Batteries,MWH,Electricity used for energy storage,BA,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Fisher,9.9,9.9,9.9,2018-01,,MW,MW,MW,WEST,2022,56981,Pyron Wind Farm LLC Hybrid,ALL,Total,TX,Texas,ALL,2127998,622700,MMBtu,megawatthours,3.417372731652481
1159,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",62909,"Raymond Wind Farm, LLC",ERAYM,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Willacy,200.2,200.2,200.2,2021-06,,MW,MW,MW,SOUTH,2022,62909,"Raymond Wind Farm, LLC",ALL,Total,TX,Texas,ALL,2384483,698852,MMBtu,megawatthours,3.411999965657965
1160,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,56215,"RWE Renewables Americas, LLC",56593,Roscoe Wind Farm LLC,RO1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Nolan,209,209,209,2008-02,,MW,MW,MW,WEST,2022,56593,Roscoe Wind Farm LLC,ALL,Total,TX,Texas,ALL,1537438,450597,MMBtu,megawatthours,3.4120022991719874
1161,2022-12,TX,Texas,electric-utility,Electric Utility,17583,"South Texas Electric Coop, Inc",3630,Pearsall,10A,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Frio,8.4,8.4,8.4,2010-03,,MW,MW,MW,SOUTH,2022,3630,Pearsall,ALL,Total,TX,Texas,ALL,4448737,497648,MMBtu,megawatthours,8.939525528084108
1162,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,17650,Southern Power Co,60657,"Salt Fork Wind Project, LLC",GEN1,Onshore Wind Turbine,WND,Wind,WT,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Donley,174,174,174,2016-12,,MW,MW,MW,NORTH,2022,60657,"Salt Fork Wind Project, LLC",ALL,Total,TX,Texas,ALL,2482387,727546,MMBtu,megawatthours,3.4120000659752097
1163,2022-12,TX,Texas,electric-utility,Electric Utility,19449,USACE-Fort Worth District,6414,Whitney,1,Conventional Hydroelectric,WAT,Water,HY,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Bosque,20.9,21,21,1953-06,,MW,MW,MW,NORTH CENTRAL,2022,6414,Whitney,ALL,Total,TX,Texas,ALL,20313,5954,MMBtu,megawatthours,3.4116560295599596
1164,2022-12,TX,Texas,ipp-non-chp,IPP Non-CHP,64608,Sun Valley Solar LLC,65303,Sun Valley Solar Project,SUNS,Solar Photovoltaic,SUN,Solar,PV,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Hill,250,250,250,2022-12,,MW,MW,MW,NORTH CENTRAL,2022,65303,Sun Valley Solar Project,ALL,Total,TX,Texas,ALL,93025,27264,MMBtu,megawatthours,3.4120085093896715
1165,2022-12,TX,Texas,commercial-non-chp,Commercial Non-CHP,64315,"Walmart Stores Texas, LLC",64960,WAL5612,GEN2,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,ERCO,"Electric Reliability Council of Texas, Inc.",OP,Operating,Harris,.4,.4,.4,2021-10,,MW,MW,MW,COAST,2022,64960,WAL5612,ALL,Total,TX,Texas,ALL,3862,242,MMBtu,megawatthours,15.958677685950413
